HD_ID,Period,Science,Sequence,Dup_tar,Primary,Ref_ID_1,Ref_ID_2,Ref_ID_3,Bayer_ID,Tycho_ID,2MASS_ID,ALLWISE,GaiaDR2_ID,GaiaDR3_ID,HP,Unnamed: 16,SpT,SpT_q,SpT_simple,Teff,e_teff,logg,e_logg,FeH_abs,FeH_rel,e_FeH_rel,vtur,e_vtur,vsini,teff_source,teff_bib_ref,logg_source,logg_bib_ref,feh_source,feh_bib_ref,vsini_source,vsini_bib_ref,Hpmag,e_Hpmag,BTmag,e_BTmag,VTmag,e_VTmag,tyc_notes,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Cflg,Prox,2MASS_notes,ALLWISE_ID,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,snr1,snr2,snr3,snr4,sat1,sat2,sat3,sat4,ccf,qph,ALLWISE_confidence,J-K,BT-VT,W1-W4,W3-W4,RA,DEC,Plx,e_Plx,PmRA,PmDEC,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Dist,Gaia_comment,Plx_alt,e_Plx_alt,alt_plx_source,JSDC_LDD,e_JSDC_LDD,LDDCHI,CAlFlag,LDD_rel,Quality,Quality_reason,exclusion_reason,in_paper,Comments,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,HD_ID,e_Dist,Bmag,e_Bmag,Vmag,e_Vmag,eb_v,A_V,Bmag_dr,Vmag_dr,Hpmag_dr,BTmag_dr,VTmag_dr,BPmag_dr,RPmag_dr,V-K_calc,LDD_VK,e_LDD_VK,LDD_VW3,e_LDD_VW3,LDD_VW4,e_LDD_VW4,LDD_BV,e_LDD_BV,LDD_BV_feh,e_LDD_BV_feh,LDD_pred,e_LDD_pred,teff_casagrande,e_teff_casagrande
HD66162,104,False,Bright,False,HD66162,,,,,TYC 8135-4085-1,2MASS J08001499-4547359,J080014.94-454735.2,5.519076444734073e+18,5.519076444734073e+18,HD66162,2MASS J08001499-4547359,K0III,C,K0III,,,,,,,,,,,,,,,,,,,7.2313,0.001,8.408,0.017,7.193,0.01,,5.291,0.011000000000000001,0.02,257650,4.765,0.075,0.076,185315.0,4.59,0.003,0.015,118965.0,EEE,000,15.6,,J080014.94-454735.2,4.519, 0.249, 4.335, 0.159,4.5489999999999995,0.013999999999999999,4.489, 0.025,4.4,    6.8,75.7,43.6,0.204, 0.210,0.0,0.0,HHH0,BBAA,,0.701,1.215,0.03,0.06,120.06206499999999,-45.79298488,4.640980631000001,0.014589346000000001,-62.70855867,75.80712281,False,6.784876299999999,0.00013700000000000002,7.306578,0.000576,6.1028085,0.000813,215.4717029673378,,4.559059936000001,0.028819348999999998,Gaia DR2,0.585487,0.018916,0.12257,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD66162,0.6773549552871895,8.12213215542061,0.017,7.076764172937687,0.01,0.045367982482923175,0.14064074569706184,7.938431779140075,6.9365781505411634,7.083885238278448,8.211485662792507,7.046921089575489,7.160499089575489,6.018169391282418,2.3954940222894714,0.598581930879687,0.027534768820465603,0.5783145998893768,0.029494044594358216,0.5827814785412103,0.04196026645496714,0.5693422039704455,0.04440869190969475,,,0.598581930879687,0.027534768820465603,,
HD67523,104,True,Both,False,rhoPup,,,,rhoPup,TYC 6555-3245-1,2MASS J08073264-2418154,J080732.59-241814.8,5.698015743040715e+18,5.698015743046182e+18,HD67523,2MASS J08073264-2418154,F5IIkF2IImF5II,C,F5II,6346.0,100.0,2.396,0.2,7.535,0.085,0.1,,,15.0,,,,,,,,,2.9157,0.0038,3.322,0.013999999999999999,2.842,0.009000000000000001,,2.171,0.316,0.316,1000000,2.084,0.20800000000000002,0.20800000000000002,1000000.0,2.022,0.254,0.254,1000000.0,DCD,000,50.0,,J080732.59-241814.8,-0.22699999999999998,      ,-0.061,      ,1.9609999999999999,0.019,1.8559999999999999, 0.014,0.3,    0.9,58.7,78.4,0.264, 0.233,0.23199999999999998,0.0,hh00,UUAA,,0.149,0.48,-2.083,0.105,121.88563,-24.30411555,51.39988628,0.2445377,-82.88573139,46.92999525,False,2.7505891,0.002330039,3.302004,0.027607222999999997,2.5121741,0.014427273999999999,19.455295962183985,,49.67593342,0.540625041,Gaia DR2,1.588167,0.167906,0.00967187,4.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD67523,0.09255960804066898,3.237169327852664,0.013999999999999999,2.7896137736343243,0.009000000000000001,0.0,0.0,3.237169327852664,2.7896137736343243,2.9157,3.322,2.842,3.302004,2.5121741,0.7353124695414514,1.4741014757991824,0.06780866788676239,1.656883329145853,0.0845010497864385,1.6604564314206338,0.11955286306228563,1.5516122543369948,0.12102575583828559,1.8163770348086052,0.08173696656638724,1.4741014757991824,0.06780866788676239,6543.461012922748,79.0
HD59936,104,False,Faint,False,HD59936,,,,,TYC 5987-557-1,2MASS J07313017-1930408,J073130.18-193040.7,5.716554093201801e+18,5.716554093201801e+18,HD59936,2MASS J07313017-1930408,K2III,C,K2III,,,,,,,,,,,,,,,,,,,7.6416,0.0014,9.535,0.02,7.718999999999999,0.011000000000000001,,5.025,0.276,0.276,286702,3.955,0.272,0.272,340338.0,3.823,0.278,0.278,217380.0,DDD,00d,29.7,,J073130.18-193040.7,3.523, 0.384, 3.348, 0.270,3.515,0.016,3.3989999999999996, 0.025,2.8,    4.0,69.9,44.0,0.245, 0.220,0.043,0.0,000d,CBAA,,1.202,1.8159999999999998,0.124,0.11599999999999999,112.875702,-19.51131061,0.7172479490000001,0.018735778,-4.671678406,1.895464999,False,6.894827,0.000239,7.7793765,0.000732,5.969451,0.0007599999999999999,1394.2179986631093,,0.660932565,0.030582374,Gaia DR2,0.899452,0.083878,0.366727,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD59936,36.41942642425919,9.052564298616376,0.02,7.538795392129416,0.011000000000000001,0.35376890648696,1.096683610109576,7.620111769732823,6.445657607864002,6.492094198768943,8.0026272036326,6.579910854452521,6.640287354452521,5.309455044739694,2.87166564734046,1.0021467203030487,0.04609874913394024,0.9773051978818694,0.04984256509197534,1.0066816729568946,0.07248108045289642,1.3492661072480083,0.10524275636534465,,,1.0021467203030487,0.04609874913394024,,
HD63734,104,False,Faint,False,HD63734,,,,,TYC 5989-2854-1,2MASS J07494076-1930199,J074940.74-193019.8,5.715806665811909e+18,5.715806665811909e+18,HD63734,2MASS J07494076-1930199,K2III,C,K2III,,,,,,,,,,,,,,,,,,,6.6512,0.001,8.09,0.015,6.617000000000001,0.009000000000000001,,4.821000000000001,0.258,0.258,456068,4.093999999999999,0.23800000000000002,0.23800000000000002,485635.0,3.945,0.23600000000000002,0.23600000000000002,208171.0,DDD,d00,24.2,,J074940.74-193019.8,3.676, 0.409, 3.318, 0.283,3.6860000000000004,0.015,3.602, 0.023,2.7,    3.8,73.5,46.3,0.239, 0.224,0.015,0.0,0h00,CBAA,,0.8759999999999999,1.473,0.07400000000000001,0.084,117.4195494,-19.50558067,8.455784732,0.019284135,-61.13962304,-14.12844072,False,6.107049,0.000286,6.713671000000001,0.001410773,5.3635316,0.001098751,118.2622348716623,,8.378753048,0.029850024,Gaia DR2,0.793818,0.068972,0.128599,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD63734,0.26970706740395334,7.722073330114866,0.015,6.4766903070494655,0.009000000000000001,0.08538302306540069,0.26468737150274213,7.3763472782458495,6.212858729609702,6.373763858664213,7.720157938083648,6.342077944939707,6.438748944939707,5.204239901838451,2.629747006556501,0.9630927406217605,0.044302266068600986,0.8712982667838145,0.04443621160597454,0.8882326828638856,0.06395275316619976,1.4313559044337199,0.11164576054583014,,,0.9630927406217605,0.044302266068600986,,
HD71231,104,False,Faint,False,HR3317,,,,,TYC 6002-1632-1,2MASS J08253936-1726219,J082539.34-172621.6,5.70828312005396e+18,5.70828312005396e+18,HD71231,2MASS J08253936-1726219,K1III,C,K1III,,,,,,,,,,,,,,,,,,,6.6006,0.0008,8.055,0.016,6.56,0.01,,4.571000000000001,0.23199999999999998,0.23199999999999998,483092,3.873,0.256,0.256,379936.0,3.782,0.23,0.23,210678.0,DDD,000,22.2,,J082539.34-172621.6,3.6310000000000002, 0.465, 3.332, 0.220,3.6210000000000004,0.013999999999999999,3.554, 0.025,2.3,    4.9,78.4,43.4,0.23199999999999998, 0.209,0.026000000000000002,0.0,0000,CBAA,,0.789,1.495,0.077,0.067,126.4139565,-17.43941411,4.428635845,0.023768242000000002,-11.18796812,-1.5234355659999999,False,6.0866137,0.000271,6.692686,0.001185755,5.3441873,0.001030408,225.80316716015744,,4.341492767,0.033057157000000004,Gaia DR2,0.8778219999999999,0.07571,0.0518675,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD71231,1.2118730257509072,7.679643322565241,0.016,6.417491640365028,0.01,0.19215168220021295,0.5956702148206602,6.90159822575267,5.823747361906358,5.976239098419202,7.222682616587747,5.941296966806721,6.073982966806722,4.985706577915175,2.2252656760305207,0.9011147909215269,0.04145128038239023,0.8721567978642457,0.04447999669107653,0.883137901581266,0.06358592891385116,1.2202334202804528,0.09517820678187532,,,0.9011147909215269,0.04145128038239023,,
HD121370,105,True,Both,False,HD121370,HD121370,eta Boo,,etaBoo,TYC 1470-1157-1,2MASS J13544106+1823514,J135441.04+182348.1,1.244946371540224e+18,1.2449463715404795e+18,HD121370,2MASS J13544106+1823514,G0IV,B,G0IV,6155.0,100.0,3.7889,0.2,7.809,0.359,0.1,,,18.0,,,,,,,,,2.7957,0.0004,3.38,0.013999999999999999,2.719,0.009000000000000001,,1.7930000000000001,0.306,0.306,1000000,1.534,0.154,0.154,1000000.0,1.485,0.17,0.17,1000000.0,DBC,000,59.5,,J135441.04+182348.1,-0.845,      ,-0.226,      ,1.4469999999999998,0.021,1.354, 0.013,0.3,    0.7,52.1,81.0,0.22699999999999998, 0.205,0.253,0.0,hh00,UUAA,,0.308,0.6609999999999999,-2.199,0.09300000000000001,208.6708629,18.39612274,,,,,False,2.5583582000000002,0.0023637470000000002,3.2581592,0.030993014,2.3572319999999998,0.018708008,,,,,Gaia DR2,2.130985,0.218244,0.000299,4.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD121370,,3.249256053244203,0.013999999999999999,2.650184147399687,0.009000000000000001,0.0,0.0,3.249256053244203,2.650184147399687,2.7957,3.38,2.719,3.2581592,2.3572319999999998,0.7986471164417445,1.6335117125259773,0.07514153877619495,2.170808498235271,0.1107112334099988,2.197252391015103,0.15820217215308743,1.9222913082904836,0.14993872204665773,2.2051474643604494,0.09923163589622022,1.6335117125259773,0.07514153877619495,6105.255761082652,79.0
HD118839,105,False,Faint,False,HD118839,,,,,TYC 1462-933-1,2MASS J13390229+1815553,J133902.25+181555.0,1.24783832763917e+18,1.24783832763917e+18,HD118839,2MASS J13390229+1815553,K2II-III,C,K2II,,,,,,,,,,,,,,,,,,,6.6273,0.0009,8.046,0.016,6.596,0.01,,4.845,0.218,0.218,416323,4.0889999999999995,0.23399999999999999,0.23399999999999999,396561.0,4.037,0.23199999999999998,0.23199999999999998,243568.0,DDD,000,43.7,,J133902.25+181555.0,3.667, 0.448, 3.448, 0.326,3.654,0.015,3.574, 0.020,2.4,    3.3,71.8,55.6,0.205, 0.201,0.024,0.0,0000,CBAA,,0.8079999999999999,1.45,0.09300000000000001,0.08,204.7592999,18.26522508,5.621966093999999,0.021913556,-46.66669292,-21.37827992,False,6.1121099999999995,0.000198,6.716868400000001,0.0008609999999999999,5.3693085,0.0012179369999999999,177.87371593493643,,5.648509787,0.035808263,Gaia DR2,0.774226,0.061382000000000006,0.154339,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD118839,0.6933242872503745,7.686,0.016,6.458,0.01,-0.06200000000000028,-0.19220000000000087,7.937045400435876,6.649578573983449,6.82875738749076,8.314556991959046,6.7956318097179835,6.916500209717984,5.484976520777986,2.933509335371604,0.9472458648471179,0.043573309782967425,0.9220373054615968,0.047023902578541436,0.9305809194903785,0.06700182620330725,2.1622212603374305,0.16865325830631955,,,0.9472458648471179,0.043573309782967425,,
HD120540,105,False,Faint,False,HD120540,,,,,TYC 1463-35-1,2MASS J13495080+1920494,J134950.79+192049.3,1.248230990729297e+18,1.248230990729297e+18,HD120540,2MASS J13495080+1920494,K0,E,K0,,,,,,,,,,,,,,,,,,,7.8031,0.0014,9.337,0.018000000000000002,7.765,0.01,,5.501,0.003,0.017,212339,4.913,0.011000000000000001,0.018000000000000002,156210.0,4.773,0.009000000000000001,0.017,115404.0,EAA,000,19.9,,J134950.79+192049.3,4.671, 0.282, 4.651, 0.086,4.753,0.015,4.665, 0.027,3.8,   12.6,73.0,40.4,0.2, 0.192,0.0,0.0,0000,BAAA,,0.728,1.5719999999999998,0.006,0.08800000000000001,207.4615209,19.34705662,5.0285112860000005,0.024414243,-35.65801035,3.5765798060000003,False,7.263103500000001,0.000172,7.8957143,0.000554,6.503027400000001,0.000531,198.86601483507138,,5.017984949,0.049429804,Gaia DR2,0.5621520000000001,0.012061,0.038607800000000005,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD120540,0.9655269590708515,8.936564587250523,0.018000000000000002,7.61447594815912,0.01,0.07208863909140284,0.22347478118334882,8.64466908293474,7.391723711424629,7.568861469369061,9.024743418245025,7.532884105130269,7.663598405130269,6.3685378805761115,2.682292049569002,0.5777734035457655,0.026577576563105207,0.5384012912236871,0.02745846585240804,0.5492211961733384,0.039543926124480364,1.2747088862720168,0.09942729312921732,,,0.5777734035457655,0.026577576563105207,,
HD124850,105,True,Both,False,HD124850,HD124850,iot Vir,,iotVir,TYC 4982-1645-1,2MASS J14160086-0600016,J141600.87-060006.3,3.6408287315496684e+18,3.6408287315499725e+18,HD124850,2MASS J14160086-0600016,F7III,C,F7III,5935.0,100.0,2.926,0.2,6.921,-0.529,0.1,,,17.0,,,,,,,,,4.1854,0.0005,4.677,0.013999999999999999,4.126,0.009000000000000001,,3.14,0.266,0.266,1000000,2.909,0.23600000000000002,0.23600000000000002,1000000.0,2.801,0.266,0.266,597063.0,DDD,000,30.0,,J141600.87-060006.3,1.808,      , 1.564,      ,2.843,0.008,2.773, 0.017,1.2,    1.5,135.1,63.4,0.212, 0.201,0.094,0.0,0h00,UUAA,,0.33899999999999997,0.551,-0.965,0.07,214.0034989,-6.002390926,45.4014348,0.28581938,-26.60604012,-414.8655858,False,3.9420373,0.00254801,4.208345,0.0010629139999999999,3.4934862,0.007091684,22.02573562719212,,45.48879913,0.425639696,Gaia DR2,1.1304610000000002,0.10144299999999999,0.00504202,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD124850,0.13866042182895866,4.5727318595692825,0.013999999999999999,4.066894219573948,0.009000000000000001,0.0,0.0,4.5727318595692825,4.066894219573948,4.1854,4.677,4.126,4.208345,3.4934862,1.4201391450173606,1.2409156601567801,0.057082120367211886,1.1434702153876775,0.058316980984771546,1.1427601079087368,0.08227872776942906,0.9100777597054623,0.07098606525702605,1.2209845370252062,0.05494430416613427,1.2409156601567801,0.057082120367211886,6091.020826754452,79.0
HD125490,105,False,Both,False,HD125490,,,,,TYC 4982-1647-1,2MASS J14195320-0644461,J141953.14-064446.4,3.639919985189323e+18,3.639919985189323e+18,HD125490,2MASS J14195320-0644461,K0III,C,K0III,,,,,,,,,,,,,,,,,,,6.5845,0.001,7.601,0.016,6.54,0.01,,5.077,0.284,0.284,292840,4.502,0.075,0.076,228092.0,4.305,0.013000000000000001,0.02,149424.0,DEE,000,18.9,,J141953.14-064446.4,4.22, 0.288, 4.010, 0.154,4.254,0.013999999999999999,4.204, 0.027,3.8,    7.0,78.6,39.7,0.18, 0.184,0.0,0.0,0000,BBAA,,0.772,1.061,0.016,0.05,214.97126129999998,-6.746276551,6.189869029,0.16800325,-89.95724694,-26.33929097,False,6.192451999999999,0.000306,6.647247,0.000907,5.5677137000000005,0.0016927029999999998,161.5543067736854,,5.6539413970000005,0.23268448,Gaia DR2,0.6330680000000001,0.060249000000000004,0.0865463,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD125490,4.384850222567796,7.364893998072846,0.016,6.437130967846227,0.01,-0.0722369697733809,-0.2239346062974808,7.657390111024984,6.660341542976385,6.819220503399907,7.913899085654446,6.772593500071021,6.879840500071021,5.702479947107841,2.4874313108138413,0.7188293808879959,0.033066151520847804,0.663578014189819,0.03384247872368076,0.6649898129813234,0.04787926653465528,0.6373797213558905,0.04971561826575946,,,0.7188293808879959,0.033066151520847804,,
HD121981,105,False,Faint,False,HD121981,,,,,TYC 4974-103-1,2MASS J13585990-0655306,J135859.93-065531.5,3.619637328551342e+18,3.619637328551342e+18,HD121981,2MASS J13585990-0655306,G8IV/V,D,G8IV,,,,,,,,,,,,,,,,,,,7.1132,0.0012,8.213,0.017,7.065,0.011000000000000001,,5.239,0.009000000000000001,0.019,279789,4.864,0.075,0.076,187633.0,4.561,0.011000000000000001,0.018000000000000002,126480.0,EEA,0d0,65.0,,J135859.93-065531.5,4.484, 0.308, 4.339, 0.136,4.504,0.015,4.454, 0.024,3.5,    8.0,74.1,44.7,0.179, 0.184,0.0,0.0,0000,BBAA,,0.6779999999999999,1.148,0.03,0.05,209.7497205,-6.9255667139999995,7.049334162,0.020664195,17.68736114,-73.83597191,False,6.680192,0.000171,7.1846255999999995,0.000572,6.0096300000000005,0.000629,141.85736936554662,,7.102646182000001,0.038505213999999996,Gaia DR2,0.563209,0.018236000000000002,1.04084,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD121981,0.4158362017449048,7.949666609690391,0.017,6.955184906146976,0.011000000000000001,0.155981703543415,0.48354328098458654,7.318078073775448,6.473205029818647,6.606366669480412,7.537355207995691,6.562759519979584,6.682385119979583,5.718628468928301,1.952457355845391,0.5661301620390158,0.026041987453794727,0.5687684046183126,0.02900718863553394,0.5704043235903892,0.04106911129850802,0.4774065597429251,0.03723771165994816,,,0.5661301620390158,0.026041987453794727,,
HD123255,105,False,Faint,False,HD123255,,,,,TYC 5554-1682-1,2MASS J14064283-0918486,J140642.74-091848.3,3.6151030456777554e+18,3.6151030456777554e+18,HD123255,2MASS J14064283-0918486,F2III,C,F2III,,,,,,,,,,,,,,,,,,,5.5468,0.0005,5.876,0.013999999999999999,5.496,0.009000000000000001,,4.84,0.033,0.037000000000000005,432942,4.792,0.298,0.298,230202.0,4.599,0.005,0.016,122129.0,EDA,d00,23.6,,J140642.74-091848.3,4.5360000000000005, 0.309, 4.326, 0.122,4.5969999999999995,0.015,4.485, 0.029,3.5,    8.9,73.8,37.1,0.187, 0.192,0.0,0.0,0000,BBAA,,0.24100000000000002,0.38,0.051,0.11199999999999999,211.67779700000003,-9.313497352,17.56269137,0.09936776,-140.62462649999998,4.02428795,False,5.373695,0.0008869999999999999,5.554564,0.001102925,5.062555000000001,0.0019494529999999999,56.93888134412966,,17.50379603,0.147692693,Gaia DR2,0.45988199999999996,0.046037,0.031084699999999996,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD123255,0.322153875899486,5.807824784495238,0.013999999999999999,5.453052714965215,0.009000000000000001,0.0,0.0,5.807824784495238,5.453052714965215,5.5468,5.876,5.496,5.554564,5.062555000000001,0.9500989869078458,0.49261152894740506,0.02266013033158063,0.4933513089636879,0.02516091675714808,0.49725546463511167,0.035802393453728036,0.41736051895914283,0.03255412047881314,,,0.49261152894740506,0.02266013033158063,,
HD122135,105,False,Bright,False,HD122135,,,,,TYC 5554-1081-1,2MASS J14000469-0809418,J140004.65-080942.1,3.616233481069986e+18,3.616233481069986e+18,HD122135,2MASS J14000469-0809418,K0III,C,K0III,,,,,,,,,,,,,,,,,,,6.7307,0.0007,7.9110000000000005,0.016,6.678,0.01,,4.993,0.24600000000000002,0.24600000000000002,339024,4.255,0.20600000000000002,0.20600000000000002,317622.0,4.156000000000001,0.033,0.036000000000000004,183662.0,DCE,dd0,47.1,,J140004.65-080942.1,4.066, 0.391, 3.835, 0.117,4.093999999999999,0.013999999999999999,4.032, 0.026,2.8,    9.3,76.1,42.4,0.191, 0.209,0.0,0.0,0000,CBAA,,0.8370000000000001,1.2329999999999999,0.034,0.062,210.01937560000002,-8.161850044,7.886117508,0.021935299999999998,-23.88873662,-47.08581602,False,6.2813373,0.000221,6.8033657000000005,0.001095289,5.600926,0.00142864,126.80511024411685,,7.84881795,0.039826707,Gaia DR2,0.704389,0.05851900000000001,0.17466900000000002,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD122135,0.3527094456703315,7.619423794276379,0.016,6.560399025811437,0.01,0.05902476846494231,0.18297678224132116,7.380425461455149,6.378013848840197,6.538910070125899,7.655330414999613,6.4879480427928815,6.613313742792882,5.490808610560988,2.3230252908667497,0.7408286381244016,0.03407811735372247,0.7065565018486853,0.03603438159428295,0.713271284943914,0.05135553251596181,0.7375874615093466,0.057531821997729035,,,0.7408286381244016,0.03407811735372247,,
HD125183,105,False,Bright,False,HD125183,,,,,TYC 4982-1407-1,2MASS J14175707-0558172,J141757.06-055817.2,3.640796669617969e+18,3.640796673914111e+18,HD125183,2MASS J14175707-0558172,K3III,C,K3III,,,,,,,,,,,,,,,,,,,7.905,0.0013,9.662,0.023,7.912000000000001,0.012,,5.301,0.009000000000000001,0.019,264259,4.694,0.075,0.076,178365.0,4.4030000000000005,0.009000000000000001,0.017,141325.0,EEA,000,26.5,,J141757.06-055817.2,4.337, 0.321, 4.207, 0.137,4.369,0.015,4.27, 0.021,3.4,    7.9,72.6,52.0,0.188, 0.188,0.0,0.0,0000,BBAA,,0.898,1.75,0.067,0.099,214.48768969999998,-5.971397727,1.8914441690000001,0.022162585,-18.83236559,14.21890864,False,7.281335,0.000314,8.0281725,0.001400965,6.444657,0.000796,528.6965464746953,,1.945288572,0.047741030999999996,Gaia DR2,0.687129,0.02222,0.422099,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD125183,6.194886607013503,9.202000000000002,0.023,7.740000000000001,0.012,0.19200000000000061,0.595200000000002,8.424569082521161,7.146724416051256,7.2811319613189385,8.830339637804244,7.2937853634539875,7.409957863453987,6.086459258235914,2.7632508921769277,0.6793850206829007,0.03125171095141343,0.6505758384377892,0.03317936776032725,0.6660559583148448,0.04795602899866882,1.6304973413117192,0.1271787926223141,,,0.6793850206829007,0.03125171095141343,,
HD141004,105,True,Both,False,HD141004,HD141004,lam Ser,,lamSer,TYC  364-1224-1,2MASS J15462661+0721109,J154626.46+072110.3,4.430238051199001e+18,4.430238051199001e+18,HD141004,2MASS J15462661+0721109,G0-V,B,G0V,5965.0,100.0,4.232,0.2,7.45,0.0,0.1,,,3.0,,,,,,,,,4.5434,0.0006,5.138,0.013999999999999999,4.482,0.009000000000000001,,3.43,0.22,0.22,1000000,3.07,0.21600000000000003,0.21600000000000003,1000000.0,2.989,0.23,0.23,556955.0,DCD,00d,33.3,,J154626.46+072110.3,2.05,      , 1.948,      ,3.0,0.011000000000000001,2.971, 0.020,1.4,    2.0,94.9,53.0,0.26899999999999996, 0.262,0.086,0.0,hh00,UUAA,,0.441,0.6559999999999999,-0.9209999999999999,0.028999999999999998,236.609889,7.352758689,83.92144357,0.15005308,-223.9521808,-69.76269002,False,4.246856,0.001034524,4.5703483,0.0008380000000000001,3.7878482000000004,0.0024966429999999998,11.915905607199031,,84.61210024,0.255878053,Gaia DR2,1.061974,0.083142,0.0358335,4.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD141004,0.021305857731797415,5.00848476315981,0.013999999999999999,4.413555523134357,0.009000000000000001,0.0,0.0,5.00848476315981,4.413555523134357,4.5434,5.138,4.482,4.5703483,3.7878482000000004,1.5744189089862337,1.1617484238502815,0.05344042749711295,1.081886791786962,0.055176226381135056,1.0622607897166874,0.07648277685960149,0.8495061328782664,0.06626147836450477,1.0447921176274506,0.04701564529323528,1.1617484238502815,0.05344042749711295,5975.693519450299,79.0
HD142443,105,False,Both,False,HD142443,,,,,TYC  361-1148-1,2MASS J15542559+0517385,J155425.59+051739.3,4.4265641361759437e+18,4.4265641361759437e+18,HD142443,2MASS J15542559+0517385,K0,E,K0,,,,,,,,,,,,,,,,,,,7.0347,0.0019,8.217,0.017,6.999,0.011000000000000001,,5.265,0.272,0.272,302991,4.595,0.075,0.076,285700.0,4.388999999999999,0.011000000000000001,0.018000000000000002,148190.0,DEA,dd0,24.3,,J155425.59+051739.3,4.385, 0.266, 4.144, 0.132,4.343,0.015,4.295, 0.025,4.1,    8.2,72.0,43.2,0.242, 0.228,0.0,0.0,0000,BBAA,,0.8759999999999999,1.218,0.09,0.048,238.60676809999998,5.294267723,10.6505704,0.02043418,44.37950089,46.96754111,False,6.582852000000001,0.00011599999999999999,7.1098256,0.0006580000000000001,5.896321299999999,0.0005269999999999999,93.89168489980594,,10.61550463,0.038236255,Gaia DR2,0.620725,0.056698,0.136682,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD142443,0.18014054812932054,7.930175197498317,0.017,6.882533922042465,0.011000000000000001,-0.2023587245441485,-0.6273120460868603,8.749549827093132,7.507817726579197,7.692226773913327,9.093529844520091,7.650568361176954,7.761393961176954,6.273844415406116,3.021659693944686,0.6730862443991779,0.03096196724236218,0.6815744152097193,0.034760295175695684,0.6738711259822698,0.048518721070723435,1.1403482041841315,0.08894715992636225,,,0.6730862443991779,0.03096196724236218,,
HD142639,105,False,Bright,False,HD142639,,,,,TYC  943-347-1,2MASS J15552158+0913243,J155521.59+091324.3,4.454606905363567e+18,4.454606905363567e+18,HD142639,2MASS J15552158+0913243,K0,E,K0,,,,,,,,,,,,,,,,,,,7.0673,0.001,8.253,0.016,6.997999999999999,0.01,,5.101,0.033,0.037000000000000005,249477,4.663,0.011000000000000001,0.018000000000000002,177300.0,4.526,0.028999999999999998,0.033,106174.0,EEA,000,56.4,,J155521.59+091324.3,4.455, 0.245, 4.302, 0.112,4.437,0.016,4.398, 0.027,4.4,    9.7,69.5,40.7,0.233, 0.222,0.0,0.0,0000,BBAA,,0.575,1.255,0.057,0.039,238.8399546,9.223353523,5.409671036000001,0.029379152000000002,-2.7391212869999997,-17.22273078,False,6.626291800000001,0.00011899999999999999,7.1408496,0.000646,5.9519459999999995,0.000512,184.85412390979997,,5.422626801,0.045731073,Gaia DR2,0.614163,0.014691,0.774089,0.0,LDD_VK,GOOD,,,True,,,,,,,,,,,,,,,,,,,HD142639,1.0039163875274222,7.95437594141757,0.016,6.87853646388087,0.01,-0.17416052246329983,-0.5398976196362295,8.65957268499693,7.416688472553956,7.633201997733581,9.007387516625155,7.558773875496418,7.701623475496419,6.276862176306286,2.889887320439234,0.6479363996836711,0.029805074385448868,0.6419956949994137,0.032741780444970094,0.6342396418276329,0.04566525421158957,1.1962495229114112,0.09330746278709007,,,0.6479363996836711,0.029805074385448868,,
