bootstrap_i,duration_seconds,end_time,error_message,error_type,ldd_csv,n_e_pred_LDD_nan,n_ldd_targets,n_nights,n_pred_LDD_nan,n_result_files_after,n_result_files_before,n_result_files_created,n_sequences,n_visibility_files,start_time,status,traceback_file,txt_log,visibility_csv,visibility_pdf
36,351.267996,2026-07-12 08:43:52.832776,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_036_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 08:38:01.564780,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_036_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_036_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_036_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_036.pdf
37,349.814934,2026-07-12 08:49:42.647899,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_037_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 08:43:52.832965,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_037_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_037_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_037_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_037.pdf
38,350.370966,2026-07-12 08:55:33.019047,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_038_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 08:49:42.648081,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_038_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_038_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_038_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_038.pdf
39,351.563639,2026-07-12 09:01:24.582893,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_039_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 08:55:33.019254,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_039_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_039_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_039_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_039.pdf
40,350.010958,2026-07-12 09:07:14.594086,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_040_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:01:24.583128,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_040_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_040_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_040_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_040.pdf
41,351.700303,2026-07-12 09:13:06.294592,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_041_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:07:14.594289,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_041_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_041_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_041_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_041.pdf
42,351.11405,2026-07-12 09:18:57.408856,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_042_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:13:06.294806,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_042_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_042_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_042_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_042.pdf
43,348.523256,2026-07-12 09:24:45.932320,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_043_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:18:57.409064,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_043_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_043_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_043_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_043.pdf
44,350.853519,2026-07-12 09:30:36.786040,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_044_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:24:45.932521,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_044_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_044_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_044_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_044.pdf
45,351.099218,2026-07-12 09:36:27.885878,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_045_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:30:36.786660,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_045_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_045_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_045_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_045.pdf
46,350.351808,2026-07-12 09:42:18.237876,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_046_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:36:27.886068,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_046_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_046_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_046_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_046.pdf
47,352.010375,2026-07-12 09:48:10.248467,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_047_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:42:18.238092,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_047_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_047_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_047_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_047.pdf
48,350.577517,2026-07-12 09:54:00.826174,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_048_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:48:10.248657,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_048_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_048_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_048_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_048.pdf
49,350.50694,2026-07-12 09:59:51.333310,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_049_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:54:00.826370,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_049_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_049_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_049_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_049.pdf
50,351.119965,2026-07-12 10:05:42.453519,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_050_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 09:59:51.333554,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_050_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_050_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_050_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_050.pdf
51,348.74842,2026-07-12 10:11:31.202132,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_051_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:05:42.453712,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_051_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_051_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_051_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_051.pdf
52,351.762002,2026-07-12 10:17:22.964347,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_052_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:11:31.202345,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_052_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_052_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_052_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_052.pdf
53,351.857109,2026-07-12 10:23:14.821657,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_053_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:17:22.964548,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_053_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_053_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_053_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_053.pdf
54,351.799914,2026-07-12 10:29:06.621780,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_054_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:23:14.821866,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_054_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_054_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_054_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_054.pdf
55,350.511277,2026-07-12 10:34:57.133273,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_055_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:29:06.621996,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_055_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_055_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_055_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_055.pdf
56,351.430905,2026-07-12 10:40:48.564376,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_056_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:34:57.133471,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_056_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_056_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_056_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_056.pdf
57,351.916058,2026-07-12 10:46:40.480650,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_057_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:40:48.564592,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_057_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_057_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_057_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_057.pdf
58,350.911831,2026-07-12 10:52:31.392713,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_058_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:46:40.480882,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_058_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_058_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_058_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_058.pdf
59,351.902055,2026-07-12 10:58:23.294953,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_059_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:52:31.392898,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_059_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_059_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_059_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_059.pdf
60,350.25148,2026-07-12 11:04:13.546638,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_060_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 10:58:23.295158,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_060_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_060_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_060_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_060.pdf
61,351.157005,2026-07-12 11:10:04.703876,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_061_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 11:04:13.546871,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_061_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_061_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_061_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_061.pdf
62,350.385197,2026-07-12 11:15:55.089273,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_062_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 11:10:04.704076,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_062_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_062_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_062_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_062.pdf
63,349.755201,2026-07-12 11:21:44.844692,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_063_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 11:15:55.089491,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_063_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_063_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_063_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_063.pdf
64,350.972136,2026-07-12 11:27:35.817035,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_064_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 11:21:44.844899,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_064_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_064_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_064_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_064.pdf
65,349.849601,2026-07-12 11:33:25.666837,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_065_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 11:27:35.817236,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_065_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_065_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_065_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_065.pdf
