dict_key,dict_star,dict_sequence,dict_period,index,MJD,TEL_PAIR,VIS2,FLAG,BASELINE,WAVELENGTH,LDD_FIT,LDD_PRED,e_LDD_PRED,u_LLD,C_SCALE,SEQ_ORDER,UDD_FIT,C_SCALE_UDD
"('HD124850', 'bright', 105)",HD124850,bright,105,1,"[59672.29748311 59672.29748311 59672.29748311 59672.29748311
 59672.29748311 59672.29748311 59672.30700472 59672.30700472
 59672.30700472 59672.30700472 59672.30700472 59672.30700472]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.85412525 0.86392188 0.88041789 0.88404282 0.90455445 0.90027519]
 [0.63511235 0.63891425 0.666482   0.67980524 0.70039042 0.71756041]
 [0.60316811 0.615574   0.63428925 0.65715072 0.6869962  0.70422526]
 [0.96797127 0.96548338 0.96915282 0.96187136 0.99026126 0.97799931]
 [0.63027657 0.64577785 0.66675625 0.68823693 0.70043748 0.73070442]
 [0.77975952 0.79358168 0.8048585  0.81945525 0.83314458 0.84533562]
 [0.85498398 0.87043007 0.87716491 0.89178555 0.91093038 0.91300598]
 [0.66021846 0.66539834 0.68947518 0.69924305 0.71576158 0.72823837]
 [0.60989796 0.62605331 0.64645759 0.6699378  0.70058364 0.72045732]
 [0.97971643 0.97682292 0.97607612 0.9665032  1.00094351 0.99420996]
 [0.65381402 0.66807439 0.68756018 0.70023378 0.71653344 0.73838375]
 [0.77395676 0.78731459 0.80238016 0.82244999 0.8388482  0.8641433 ]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 84.65985966 124.83761822 132.32672931  58.21140234 127.13719074
  96.63441275  82.86413011 122.62860596 132.41533639  58.06304481
 127.61889676  96.12029878]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.148288601992582,,,,[1.06664533],[['HD124850' 'bright' '105']],1.1269758967915577,[1.06644713]
"('HD124850', 'bright', 105)",HD124850,bright,105,2,"[59672.29739513 59672.29739513 59672.29739513 59672.29739513
 59672.29739513 59672.29739513 59672.30691726 59672.30691726
 59672.30691726 59672.30691726 59672.30691726 59672.30691726]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.86148487 0.86862049 0.88543685 0.88849696 0.90728164 0.90472953]
 [0.64559595 0.64937423 0.67705079 0.6877573  0.70996586 0.72605332]
 [0.6121572  0.61863576 0.63661796 0.66602581 0.69352705 0.71245677]
 [0.97050929 0.96856885 0.97401374 0.95836581 0.99053845 0.98024744]
 [0.63920767 0.6514855  0.67373502 0.69531164 0.7053381  0.73819371]
 [0.78201568 0.79652432 0.81083252 0.8226893  0.83979653 0.84647624]
 [0.86520487 0.87714111 0.88430525 0.89762252 0.91481592 0.91811098]
 [0.66169124 0.67148415 0.69741834 0.70441136 0.72493465 0.73592921]
 [0.61067929 0.62441259 0.64238473 0.67483208 0.70204322 0.72559061]
 [0.98154892 0.97975621 0.97723646 0.96221769 0.99801784 0.99561855]
 [0.6534771  0.66417069 0.69064352 0.70512317 0.7168631  0.74871728]
 [0.76882065 0.78264939 0.80110445 0.82081994 0.84258952 0.86289193]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 84.67522649 124.85558897 132.32436455  58.21193363 127.13283387
  96.63935947  82.88137527 122.65043168 132.41543368  58.06491312
 127.61428427  96.12476303]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.143298102335105,,,,[1.06586238],[['HD124850' 'bright' '105']],1.1181665706386572,[1.06563422]
"('iot_Psc', 'bright', 104)",iot_Psc,bright,104,0,"[58814.02289952 58814.02289952 58814.02289952 58814.02289952
 58814.02289952 58814.02289952 58814.03499947 58814.03499947
 58814.03499947 58814.03499947 58814.03499947 58814.03499947]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.86480786 0.86537159 0.88895194 0.89092903 0.9045435  0.915866  ]
 [0.64014285 0.64303928 0.67345524 0.68318021 0.69611897 0.71520049]
 [0.64873567 0.64256181 0.66860371 0.68184943 0.71476561 0.74184786]
 [1.00844153 0.98914903 1.00183796 0.99504654 1.02281026 1.02616721]
 [0.73237308 0.72637356 0.75111283 0.75678659 0.76348864 0.79828663]
 [0.83584468 0.8386286  0.86552378 0.87622356 0.89514019 0.90326586]
 [0.87398522 0.87658731 0.89452897 0.90598056 0.92240132 0.92910436]
 [0.65812025 0.66303193 0.68848124 0.69899288 0.71148496 0.72342952]
 [0.65772025 0.6564273  0.67759696 0.69768644 0.72771176 0.7588315 ]
 [1.00971594 0.9764762  0.98574122 0.98961142 1.02586333 1.02008333]
 [0.73040235 0.72889637 0.75215508 0.76722816 0.76597145 0.80212456]
 [0.82833945 0.82956226 0.86609021 0.88298538 0.91747279 0.93385774]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 84.79459995 127.35812361 128.47691769  57.41466766 116.06565827
  88.85363894  82.38241593 125.32909333 130.14566197  57.92388166
 117.03811938  87.63907237]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1642205663564966,,,,[1.09499268],[['iot_Psc' 'bright' '104']],1.1410398711113565,[1.09477873]
"('iot_Psc', 'bright', 104)",iot_Psc,bright,104,1,"[58814.0229875 58814.0229875 58814.0229875 58814.0229875 58814.0229875
 58814.0229875 58814.034824  58814.034824  58814.034824  58814.034824
 58814.034824  58814.034824 ]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.86326953 0.86493942 0.88743502 0.89026415 0.90484017 0.91601209]
 [0.63583478 0.63859966 0.66986985 0.67933917 0.69223086 0.70980364]
 [0.64745623 0.63980849 0.66869972 0.68524614 0.71421334 0.74176733]
 [1.00533311 0.98754134 0.99823865 0.9916736  1.01942361 1.02448306]
 [0.72653108 0.72646814 0.74961086 0.75558829 0.76209227 0.79633784]
 [0.83284633 0.83749283 0.86630378 0.87581319 0.89592466 0.90337698]
 [0.87096718 0.87226792 0.89018602 0.90096198 0.91775866 0.92341058]
 [0.65416369 0.66150162 0.68650427 0.69680893 0.70914069 0.72057363]
 [0.65626383 0.6535799  0.6767386  0.70024599 0.73240825 0.75477151]
 [1.00753549 0.97652    0.98405815 0.99004138 1.02430322 1.01841038]
 [0.72940425 0.73199948 0.74904149 0.7616031  0.76472558 0.8009202 ]
 [0.82708654 0.83087743 0.86843123 0.88193577 0.91937119 0.9307129 ]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 84.77885063 127.34659186 128.49100586  57.41944545 116.07226256
  88.84445709  82.41987142 125.36337717 130.12491695  57.91832162
 117.02331432  87.65570468]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1716049957963375,,,,[1.09542262],[['iot_Psc' 'bright' '104']],1.1475846463945396,[1.09520009]
"('iot_Psc', 'bright', 104)",iot_Psc,bright,104,2,"[58814.02342879 58814.02342879 58814.02342879 58814.02342879
 58814.02342879 58814.02342879 58814.03482376 58814.03482376
 58814.03482376 58814.03482376 58814.03482376 58814.03482376]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.85979208 0.86030542 0.88477645 0.88785695 0.90150986 0.91215208]
 [0.63065539 0.63413748 0.66347736 0.67464842 0.686503   0.70887659]
 [0.63941216 0.63392312 0.66123048 0.67440699 0.70737724 0.73204853]
 [1.00874758 0.9876757  1.00387901 0.99265425 1.02365503 1.03096551]
 [0.72688461 0.71734648 0.74077464 0.74771564 0.75528284 0.78886687]
 [0.8301881  0.83393304 0.85934742 0.86908403 0.8906905  0.90256533]
 [0.86621896 0.86841492 0.8876255  0.89928438 0.91600114 0.92108441]
 [0.64373875 0.6497744  0.67442504 0.68662282 0.69697076 0.7115535 ]
 [0.6410924  0.64137292 0.66574225 0.68419697 0.71385406 0.74430318]
 [1.00476051 0.97157039 0.98308999 0.98445283 1.02254047 1.01740096]
 [0.72152317 0.71809469 0.74060765 0.75619153 0.75524414 0.79041842]
 [0.8205091  0.82284321 0.86054983 0.8758731  0.9102818  0.92333208]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 84.69825672 127.28561673 128.55946213  57.44224022 116.1054115
  88.79852998  82.41955678 125.36279984 130.12455795  57.91812645
 117.02331075  87.65569494]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1814251304428494,,,,[1.09606139],[['iot_Psc' 'bright' '104']],1.1604153080799133,[1.0958575]
"('pi3_Ori', 'faint', 104)",pi3_Ori,faint,104,0,"[58815.20407762 58815.20407762 58815.20407762 58815.20407762
 58815.20407762 58815.20407762 58815.21686718 58815.21686718
 58815.21686718 58815.21686718 58815.21686718 58815.21686718]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.7418697  0.7421256  0.75812149 0.76984241 0.79216172 0.79920291]
 [0.47785281 0.4712452  0.49593192 0.52696861 0.53901028 0.56623233]
 [0.54567936 0.54227043 0.56496604 0.59598395 0.61765029 0.64050049]
 [0.92592975 0.91345871 0.93010093 0.9229388  0.94571366 0.95598471]
 [0.59673082 0.6033223  0.63047454 0.63814017 0.63715992 0.6701879 ]
 [0.71905793 0.72491773 0.76209865 0.75849677 0.77813046 0.78906764]
 [0.72680463 0.72621575 0.73706712 0.74972897 0.7736211  0.77992999]
 [0.46566351 0.46074726 0.48167741 0.50841316 0.52593665 0.55014784]
 [0.49566432 0.49673591 0.51992569 0.54810865 0.57239859 0.6004498 ]
 [0.93337581 0.90951804 0.92416451 0.91557987 0.95029101 0.95846089]
 [0.58490889 0.59555789 0.61748143 0.62956935 0.62926283 0.66047013]
 [0.71141347 0.70959042 0.76298463 0.75533513 0.78652314 0.80336639]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 88.89718632 129.20704443 121.54122141  54.80831082 112.66407413
  91.23254461  87.40128781 129.00764556 124.55272635  56.02901569
 113.32770373  89.68915149]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.386768108514344,,,,[1.0504846],[['pi3_Ori' 'faint' '104']],1.3626349840653849,[1.05017638]
"('pi3_Ori', 'faint', 104)",pi3_Ori,faint,104,1,"[58815.20416589 58815.20416589 58815.20416589 58815.20416589
 58815.20416589 58815.20416589 58815.2166911  58815.2166911
 58815.2166911  58815.2166911  58815.2166911  58815.2166911 ]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.73628689 0.73662501 0.75625639 0.76544896 0.78566407 0.79262226]
 [0.48098319 0.48132678 0.50527809 0.53617642 0.55041424 0.57354346]
 [0.55420608 0.55238643 0.57371899 0.59662222 0.62523495 0.63695819]
 [0.92807541 0.90934194 0.93074007 0.91999436 0.93954701 0.95924747]
 [0.60131212 0.60740457 0.62866773 0.635408   0.63104778 0.66418184]
 [0.71702372 0.73105629 0.75247015 0.75230831 0.76823189 0.78151732]
 [0.71966395 0.71911264 0.7326102  0.74407105 0.76559682 0.77387611]
 [0.46910175 0.47094423 0.49076004 0.51701026 0.53909983 0.5577569 ]
 [0.50689836 0.50737134 0.52965653 0.55212111 0.58180848 0.60164376]
 [0.9269324  0.9037511  0.91659217 0.91157667 0.94158514 0.9534359 ]
 [0.58702129 0.59624847 0.61256606 0.62846988 0.62345873 0.6550638 ]
 [0.70942388 0.71697791 0.75802419 0.7516932  0.77802606 0.79249751]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 88.88896313 129.20920216 121.56380529  54.81780655 112.66790812
  91.22186318  87.42470353 129.01567449 124.51473987  56.01412515
 113.31736929  89.70978223]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.3731994170559663,,,,[1.04248751],[['pi3_Ori' 'faint' '104']],1.3512614225686927,[1.0422626]
"('pi3_Ori', 'faint', 104)",pi3_Ori,faint,104,2,"[58815.20407748 58815.20407748 58815.20407748 58815.20407748
 58815.20407748 58815.20407748 58815.21695586 58815.21695586
 58815.21695586 58815.21695586 58815.21695586 58815.21695586]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.7413856  0.74133271 0.75840615 0.76894402 0.791378   0.79736085]
 [0.48072267 0.47389775 0.50601232 0.53016679 0.5469174  0.56881996]
 [0.53283539 0.54399719 0.56816443 0.59009229 0.6227088  0.63525453]
 [0.93104564 0.91102179 0.93400262 0.92020096 0.94290885 0.96147415]
 [0.5922696  0.60412848 0.62821503 0.63308794 0.63064301 0.65957836]
 [0.72358983 0.73016273 0.75970622 0.75478277 0.77193529 0.78342759]
 [0.72261798 0.7238478  0.73620355 0.74847546 0.77240679 0.77621882]
 [0.46805086 0.46531558 0.49112252 0.51287799 0.53609187 0.55135987]
 [0.48890546 0.49903092 0.52561806 0.54578258 0.57840283 0.60365405]
 [0.92831776 0.9055379  0.91716459 0.91403221 0.94186652 0.95255135]
 [0.58889249 0.59668407 0.61734498 0.62713779 0.62417253 0.65361214]
 [0.70686963 0.70560796 0.75312083 0.75015564 0.77923631 0.79503526]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 88.89776271 129.20803445 121.541747    54.80861324 112.66403161
  91.23261796  87.38848449 129.00325296 124.5734911   56.03715471
 113.33336632  89.6778809 ]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.3835065028695874,,,,[1.0464075],[['pi3_Ori' 'faint' '104']],1.3594507253848103,[1.04612176]
"('pi3_Ori', 'bright', 104)",pi3_Ori,bright,104,0,"[58816.22022976 58816.22022976 58816.22022976 58816.22022976
 58816.22022976 58816.22022976 58816.23179586 58816.23179586
 58816.23179586 58816.23179586 58816.23179586 58816.23179586]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.67297149 0.68387765 0.70105394 0.71843892 0.73566088 0.74633661]
 [0.37699032 0.38804419 0.4138612  0.44243354 0.4611085  0.48606571]
 [0.39412906 0.40737233 0.4305149  0.46022983 0.49122902 0.51792943]
 [0.85468531 0.83869644 0.84914405 0.84891581 0.88859898 0.90218735]
 [0.46736316 0.48741654 0.50493587 0.52875977 0.52129039 0.56616302]
 [0.64455417 0.66628561 0.69233377 0.70726136 0.73138634 0.73775041]
 [0.69303312 0.70206554 0.71851938 0.73693792 0.75642526 0.77128314]
 [0.389377   0.40119058 0.42625963 0.45438385 0.4722165  0.49640403]
 [0.38572705 0.39483438 0.41785082 0.44970006 0.48087978 0.50686085]
 [0.8687974  0.85069439 0.86111764 0.86520833 0.90468125 0.92105987]
 [0.46670423 0.48559028 0.50431329 0.53197107 0.5194002  0.56596536]
 [0.64883645 0.6621071  0.69041862 0.70511458 0.73337119 0.75091825]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 86.52033529 128.62346795 125.82764899  56.51878313 113.71258683
  88.97236822  84.55230616 127.37888825 127.95148201  57.28038851
 114.55530939  87.66166945]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.5460287681757379,,,,[1.03120001],[['pi3_Ori' 'bright' '104']],1.5186068833294293,[1.03062986]
"('pi3_Ori', 'bright', 104)",pi3_Ori,bright,104,1,"[58816.22022976 58816.22022976 58816.22022976 58816.22022976
 58816.22022976 58816.22022976 58816.23117859 58816.23117859
 58816.23117859 58816.23117859 58816.23117859 58816.23117859]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.67662128 0.68768594 0.70162431 0.72096882 0.73656808 0.74813458]
 [0.37955858 0.39009528 0.4166135  0.44496216 0.46297369 0.48922972]
 [0.3927286  0.40693637 0.43077885 0.46213845 0.49198837 0.52156012]
 [0.85658687 0.83769543 0.85136066 0.84980695 0.88842395 0.90338434]
 [0.46602612 0.49057982 0.51154701 0.53451291 0.52950292 0.5748299 ]
 [0.64417542 0.6650691  0.69196063 0.7072997  0.73143093 0.73818213]
 [0.69356971 0.70423928 0.71769977 0.73937603 0.75711438 0.77143054]
 [0.39163301 0.40420963 0.42785247 0.45633622 0.47323033 0.4980869 ]
 [0.38702874 0.39646983 0.42096027 0.45356129 0.48408566 0.51183941]
 [0.86410046 0.84382547 0.85486606 0.86241235 0.8993774  0.91595542]
 [0.46609727 0.48971437 0.51322441 0.53941721 0.5292419  0.57586812]
 [0.65036236 0.66488567 0.69402327 0.708581   0.73483182 0.74817109]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 86.52033529 128.62346795 125.82764899  56.51878313 113.71258683
  88.97236822  84.6672164  127.46213576 127.84740302  57.24501322
 114.50663927  87.72991464]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.5359557014202818,,,,[1.0291516],[['pi3_Ori' 'bright' '104']],1.5108604706460462,[1.02863194]
"('pi3_Ori', 'bright', 104)",pi3_Ori,bright,104,2,"[58816.22031802 58816.22031802 58816.22031802 58816.22031802
 58816.22031802 58816.22031802 58816.23153098 58816.23153098
 58816.23153098 58816.23153098 58816.23153098 58816.23153098]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.67653996 0.68752266 0.70559495 0.72233882 0.73956871 0.75131414]
 [0.37270947 0.38662363 0.41139435 0.439735   0.45837931 0.48288066]
 [0.38591401 0.40024556 0.42373522 0.45357595 0.48698903 0.51294198]
 [0.86635067 0.84194835 0.86138264 0.85599088 0.90361569 0.91005145]
 [0.46010586 0.48163759 0.50820394 0.5322267  0.52722223 0.5708557 ]
 [0.63954322 0.66073538 0.68444621 0.70014934 0.72593895 0.7369398 ]
 [0.69330592 0.7032844  0.72236664 0.74243876 0.76146919 0.77482019]
 [0.38586108 0.39850545 0.42332332 0.45187229 0.46923966 0.49316368]
 [0.38037651 0.39159847 0.41371304 0.44682452 0.47749314 0.50374161]
 [0.87572575 0.85513984 0.86861698 0.87199295 0.91309348 0.9260883 ]
 [0.46469866 0.48480289 0.50740246 0.53249161 0.52257662 0.57010107]
 [0.65029949 0.66447503 0.68895548 0.70340832 0.72973519 0.74370953]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 86.50702298 128.61689709 125.84548247  56.52551972 113.71844354
  88.96215026  84.60217078 127.41514603 127.90656841  57.26515182
 114.53419683  87.69117711]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.5600775414048142,,,,[1.04129126],[['pi3_Ori' 'bright' '104']],1.532333957434293,[1.04067937]
"('HD124850', 'faint', 105)",HD124850,faint,105,0,"[59669.31112582 59669.31112582 59669.31112582 59669.31112582
 59669.31112582 59669.31112582 59669.32190485 59669.32190485
 59669.32190485 59669.32190485 59669.32190485 59669.32190485]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.91052291 0.91970486 0.92725342 0.93466341 0.95753037 0.96216153]
 [0.69907554 0.70353964 0.73374644 0.73889779 0.75345728 0.77359237]
 [0.65596887 0.66967861 0.68856741 0.7047144  0.74205617 0.76737695]
 [1.02521312 1.0205336  1.02699419 1.01978    1.05204569 1.04278089]
 [0.67873752 0.69869052 0.71018612 0.72886387 0.74747418 0.77138229]
 [0.80969393 0.81743274 0.85435825 0.8634557  0.88098365 0.90032879]
 [0.90934037 0.91813752 0.91959128 0.93658665 0.95513991 0.95811914]
 [0.69421177 0.70694947 0.72691561 0.73651347 0.74719025 0.76211314]
 [0.64122403 0.6548848  0.67074436 0.69053962 0.72391681 0.75370538]
 [1.02291275 1.0147813  1.02196313 1.01833788 1.04325708 1.04637136]
 [0.66657653 0.68721665 0.70177954 0.72153041 0.7388748  0.76244665]
 [0.80278213 0.80866966 0.84439902 0.85852051 0.88273553 0.90626025]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 83.65863841 123.62734695 132.41173426  58.1451259  127.40970091
  96.33400488  81.47600975 120.81430544 132.30873376  57.86749257
 127.97087476  95.79140035]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1409053854138071,,,,[1.11422893],[['HD124850' 'faint' '105']],1.1177762683324188,[1.11399389]
"('HD124850', 'faint', 105)",HD124850,faint,105,1,"[59669.3113908  59669.3113908  59669.3113908  59669.3113908
 59669.3113908  59669.3113908  59669.32199327 59669.32199327
 59669.32199327 59669.32199327 59669.32199327 59669.32199327]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.90984971 0.91778627 0.9208421  0.9330753  0.95690268 0.95979996]
 [0.69868251 0.70237128 0.731716   0.73786609 0.75339746 0.767552  ]
 [0.65862514 0.67202469 0.6969866  0.70701017 0.74548722 0.77506338]
 [1.02410413 1.01388634 1.01763864 1.01552128 1.03803241 1.0453375 ]
 [0.66420502 0.70123405 0.71265452 0.72894304 0.74904976 0.77212618]
 [0.81004822 0.82123446 0.84375661 0.86564877 0.86595611 0.88404538]
 [0.90862133 0.91887712 0.91654629 0.93769229 0.9556217  0.95816367]
 [0.69799423 0.70820137 0.72871151 0.73782538 0.74854562 0.76013849]
 [0.64519405 0.65758308 0.68008837 0.69350626 0.72959356 0.76091528]
 [1.03165915 1.01723165 1.02179519 1.02076213 1.03814419 1.05400885]
 [0.65626732 0.69054224 0.70599542 0.72428981 0.74234482 0.76558037]
 [0.80596771 0.81427555 0.83791207 0.86140053 0.87093177 0.89239091]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 83.60799132 123.56467445 132.41362095  58.14065751 127.4232447
  96.31975961  81.45704532 120.78890847 132.30627783  57.86436099
 127.97552733  95.78726972]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1388214832061418,,,,[1.11227024],[['HD124850' 'faint' '105']],1.1177013401437303,[1.1120721]
"('HD124850', 'faint', 105)",HD124850,faint,105,2,"[59669.31130262 59669.31130262 59669.31130262 59669.31130262
 59669.31130262 59669.31130262 59669.32199346 59669.32199346
 59669.32199346 59669.32199346 59669.32199346 59669.32199346]",['1-2' '1-3' '1-4' '2-3' '2-4' '3-4' '1-2' '1-3' '1-4' '2-3' '2-4' '3-4'],"[[0.90220246 0.91060612 0.9181848  0.92609767 0.94707163 0.94279433]
 [0.68672106 0.69612375 0.72400709 0.72895202 0.74404387 0.75856255]
 [0.63046362 0.64954878 0.67674168 0.69242918 0.73156557 0.75314135]
 [1.0230302  1.01591356 1.01775286 1.01757952 1.03601294 1.0438491 ]
 [0.66131651 0.69055979 0.70681265 0.72546713 0.74202639 0.76826708]
 [0.80548279 0.81439455 0.83320591 0.8574712  0.85693838 0.87208578]
 [0.90743337 0.91791958 0.91618671 0.93456888 0.95041438 0.95311136]
 [0.69522528 0.71013094 0.73476063 0.74025087 0.75085416 0.76384144]
 [0.63321822 0.65427468 0.67228151 0.69179732 0.72926387 0.75326657]
 [1.0294287  1.01686834 1.01939988 1.0205933  1.03486848 1.05147409]
 [0.6601185  0.68985617 0.70564567 0.72618667 0.74304435 0.76763973]
 [0.80306594 0.81246887 0.83261708 0.85868155 0.86513534 0.88559462]]","[[False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]
 [False False False False False False]]","[ 83.62537197 123.58631135 132.41322813  58.14230512 127.4186814
  96.32461285  81.45654838 120.78851927 132.3067779   57.86452994
 127.97587258  95.78711872]",[1.533e-06 1.581e-06 1.629e-06 1.677e-06 1.725e-06 1.773e-06],1.1445760451411957,,,,[1.1089846],[['HD124850' 'faint' '105']],1.119395814837545,[1.10873605]
