B-V,M_fin,Mv,actual_M_ini,age_gyr,age_myr,filename,logL,logTe,mass_difference,mh,requested_M_ini
1.3003,0.6007000148,8.2839,0.6007000148,26.9,26900.0,data/basti/26900z172y269p00o1d1e1.isc_john,-1.03749,3.61135,0.0007000148000000372,0.062,0.6
1.3010000000000002,0.6001974626,8.2894,0.6001974626,27.0,27000.0,data/basti/27000z172y269p00o1d1e1.isc_john,-1.03893,3.6111400000000002,0.00019746259999997573,0.062,0.6
1.3019999999999996,0.5995196745,8.2967,0.5995196745,27.1,27100.0,data/basti/27100z172y269p00o1d1e1.isc_john,-1.04093,3.61089,0.0004803254999999895,0.062,0.6
1.2995999999999999,0.6006791452,8.2779,0.6006791452,27.2,27200.0,data/basti/27200z172y269p00o1d1e1.isc_john,-1.03587,3.61156,0.0006791452000000087,0.062,0.6
1.3007000000000009,0.6000054001,8.286,0.6000054001,27.3,27300.0,data/basti/27300z172y269p00o1d1e1.isc_john,-1.038,3.6112599999999997,5.400100000052532e-06,0.062,0.6
1.2770000000000001,0.8154645993999999,7.2841,0.8154687541,0.02,20.0,data/basti/20z172y269p00o1d1e1.isc_john,-0.664,3.6186300000000005,0.015468754099999926,0.062,0.8
1.1799000000000008,0.8132000333,6.9319,0.8132050332999999,0.03,30.0,data/basti/30z172y269p00o1d1e1.isc_john,-0.6160899999999999,3.6434900000000003,0.013205033299999891,0.062,0.8
1.0808,0.7899729436,6.6545,0.7899779436,0.04,40.0,data/basti/40z172y269p00o1d1e1.isc_john,-0.57552,3.6660800000000004,0.01002205640000009,0.062,0.8
0.9348000000000001,0.8087294077,6.1756,0.8087344951000001,0.05,50.0,data/basti/50z172y269p00o1d1e1.isc_john,-0.46898,3.70183,0.008734495100000017,0.062,0.8
0.9874,0.7921225391,6.5501,0.7921283816,0.06,60.0,data/basti/60z172y269p00o1d1e1.isc_john,-0.58919,3.6884300000000003,0.007871618400000058,0.062,0.8
0.9939,0.8029504285,6.5865,0.8029564581,0.07,70.0,data/basti/70z172y269p00o1d1e1.isc_john,-0.5999399999999999,3.68675,0.0029564581000000034,0.062,0.8
1.0017000000000005,0.7987479125,6.6239,0.7987540661,0.08,80.0,data/basti/80z172y269p00o1d1e1.isc_john,-0.61055,3.68476,0.0012459339000000513,0.062,0.8
1.0026000000000002,0.7983425665999999,6.6258,0.7983490181,0.09,90.0,data/basti/90z172y269p00o1d1e1.isc_john,-0.61077,3.6845199999999996,0.0016509819000000148,0.062,0.8
0.9999000000000002,0.8002789791,6.6076,0.8002857757999999,0.1,100.0,data/basti/100z172y269p00o1d1e1.isc_john,-0.60512,3.6852400000000003,0.0002857757999998878,0.062,0.8
1.0068000000000001,0.7961548968000001,6.6404,0.7961619731,0.12,120.0,data/basti/120z172y269p00o1d1e1.isc_john,-0.61429,3.6834599999999997,0.0038380269000000133,0.062,0.8
1.0061,0.7967766243000001,6.6328,0.7967841164,0.14,140.0,data/basti/140z172y269p00o1d1e1.isc_john,-0.61163,3.6836300000000004,0.0032158836000000246,0.062,0.8
1.0008999999999997,0.8004562234,6.6013,0.8004646193000001,0.16,160.0,data/basti/160z172y269p00o1d1e1.isc_john,-0.6020300000000001,3.68497,0.0004646193000000798,0.062,0.8
1.0119999999999996,0.7936811670999999,6.6588,0.7936896165,0.18,180.0,data/basti/180z172y269p00o1d1e1.isc_john,-0.61873,3.68215,0.006310383500000016,0.062,0.8
0.9991000000000003,0.802226045,6.5861,0.8022355896,0.2,200.0,data/basti/200z172y269p00o1d1e1.isc_john,-0.59702,3.68545,0.002235589599999921,0.062,0.8
1.0030000000000001,0.7998509586,6.606,0.7998611013,0.22,220.0,data/basti/220z172y269p00o1d1e1.isc_john,-0.60275,3.68445,0.00013889870000005633,0.062,0.8
1.0046,0.7989597398,6.6132,0.7989704108,0.24,240.0,data/basti/240z172y269p00o1d1e1.isc_john,-0.60472,3.6840300000000004,0.0010295892000000695,0.062,0.8
1.0038,0.7996186654999999,6.6072,0.7996299647,0.26,260.0,data/basti/260z172y269p00o1d1e1.isc_john,-0.60282,3.68424,0.0003700353000000156,0.062,0.8
1.0013999999999994,0.8012938956,6.5925,0.8013057631,0.28,280.0,data/basti/280z172y269p00o1d1e1.isc_john,-0.59832,3.6848699999999996,0.001305763099999968,0.062,0.8
0.9977999999999998,0.8036922109,6.5716,0.8037045937,0.3,300.0,data/basti/300z172y269p00o1d1e1.isc_john,-0.59197,3.6857800000000003,0.0037045936999999807,0.062,0.8
1.0092999999999996,0.7964396212,6.6334,0.7964520859,0.32,320.0,data/basti/320z172y269p00o1d1e1.isc_john,-0.61014,3.6828300000000005,0.0035479140999999936,0.062,0.8
1.0034,0.8001547193999999,6.6009,0.8001679514,0.34,340.0,data/basti/340z172y269p00o1d1e1.isc_john,-0.60049,3.68433,0.0001679513999999216,0.062,0.8
0.9972000000000003,0.8042558528,6.5653,0.8042696662000001,0.36,360.0,data/basti/360z172y269p00o1d1e1.isc_john,-0.5898100000000001,3.68594,0.004269666200000022,0.062,0.8
1.0048000000000004,0.7993788672,6.6065,0.7993929884000001,0.38,380.0,data/basti/380z172y269p00o1d1e1.isc_john,-0.6019899999999999,3.68399,0.0006070115999999848,0.062,0.8
1.0114999999999998,0.7953103096999999,6.6415,0.795324475,0.4,400.0,data/basti/400z172y269p00o1d1e1.isc_john,-0.61214,3.6822800000000004,0.004675525000000014,0.062,0.8
1.0023999999999997,0.8010099089,6.5914,0.8010250512999999,0.42,420.0,data/basti/420z172y269p00o1d1e1.isc_john,-0.59738,3.6846300000000003,0.0010250512999998573,0.062,0.8
1.0075000000000003,0.7978053662000001,6.6187,0.7978207370999999,0.44,440.0,data/basti/440z172y269p00o1d1e1.isc_john,-0.60532,3.6833,0.002179262900000145,0.062,0.8
0.9980000000000002,0.8038772143999999,6.5659,0.8038934073,0.46,460.0,data/basti/460z172y269p00o1d1e1.isc_john,-0.5896100000000001,3.68574,0.0038934072999999847,0.062,0.8
1.0019999999999998,0.8012689870999999,6.5876,0.8012856384,0.48,480.0,data/basti/480z172y269p00o1d1e1.isc_john,-0.5960300000000001,3.68471,0.0012856383999999554,0.062,0.8
1.0055000000000005,0.799019679,6.6065,0.7990367348,0.5,500.0,data/basti/500z172y269p00o1d1e1.isc_john,-0.60156,3.68379,0.0009632652000000075,0.062,0.8
1.0056000000000003,0.7989902378,6.6053,0.7990086923,0.55,550.0,data/basti/550z172y269p00o1d1e1.isc_john,-0.60109,3.68379,0.0009913076999999992,0.062,0.8
1.0027000000000008,0.8007982128,6.5882,0.8008182536,0.6,600.0,data/basti/600z172y269p00o1d1e1.isc_john,-0.59591,3.68454,0.0008182535999999851,0.062,0.8
0.9981999999999998,0.8036915268000001,6.5618,0.8037132052,0.65,650.0,data/basti/650z172y269p00o1d1e1.isc_john,-0.58792,3.6857,0.0037132051999999582,0.062,0.8
1.0043999999999995,0.7996361453,6.5952,0.7996588837,0.7,700.0,data/basti/700z172y269p00o1d1e1.isc_john,-0.59777,3.6841,0.0003411162999999995,0.062,0.8
1.0097000000000005,0.7964250412999999,6.622,0.7964486369,0.75,750.0,data/basti/750z172y269p00o1d1e1.isc_john,-0.60547,3.68276,0.003551363100000038,0.062,0.8
1.0013999999999994,0.8013829648,6.5769,0.8014086259000001,0.8,800.0,data/basti/800z172y269p00o1d1e1.isc_john,-0.59215,3.6848699999999996,0.0014086259000000156,0.062,0.8
1.0038999999999998,0.7996916148000001,6.59,0.7997184814,0.85,850.0,data/basti/850z172y269p00o1d1e1.isc_john,-0.5959399999999999,3.68422,0.00028151860000003026,0.062,0.8
1.0050999999999997,0.7988718394,6.5955,0.7988999475,0.9,900.0,data/basti/900z172y269p00o1d1e1.isc_john,-0.59747,3.6839199999999996,0.0011000525000000039,0.062,0.8
1.0053,0.7986659476000001,6.5956,0.7986953935,0.95,950.0,data/basti/950z172y269p00o1d1e1.isc_john,-0.59743,3.6838699999999998,0.0013046065000000828,0.062,0.8
1.0047000000000006,0.7989237423000001,6.5916,0.7989546098,1.0,1000.0,data/basti/1000z172y269p00o1d1e1.isc_john,-0.5962,3.6840300000000004,0.0010453902000000515,0.062,0.8
1.0013999999999994,0.8006665031999999,6.5727,0.800700559,1.1,1100.0,data/basti/1100z172y269p00o1d1e1.isc_john,-0.5905,3.68488,0.0007005589999999895,0.062,0.8
1.0066000000000006,0.7972937969,6.5988,0.7973298562000001,1.2,1200.0,data/basti/1200z172y269p00o1d1e1.isc_john,-0.59805,3.68356,0.002670143799999969,0.062,0.8
0.9996,0.8012054747,6.5605,0.801244682,1.3,1300.0,data/basti/1300z172y269p00o1d1e1.isc_john,-0.5866899999999999,3.6853599999999997,0.0012446819999999414,0.062,0.8
1.0005000000000006,0.8002230074,6.5653,0.8002647915000001,1.4,1400.0,data/basti/1400z172y269p00o1d1e1.isc_john,-0.58806,3.6851,0.0002647915000000278,0.062,0.8
1.0002000000000004,0.8001215711,6.5623,0.8001663279000001,1.5,1500.0,data/basti/1500z172y269p00o1d1e1.isc_john,-0.58711,3.6852099999999997,0.0001663279000000406,0.062,0.8
0.9986999999999995,0.8006693443999999,6.5536,0.8007172411,1.6,1600.0,data/basti/1600z172y269p00o1d1e1.isc_john,-0.58444,3.6855900000000004,0.0007172410999999324,0.062,0.8
0.9962999999999997,0.8017702534000001,6.5399,0.8018212115000001,1.7,1700.0,data/basti/1700z172y269p00o1d1e1.isc_john,-0.58031,3.6861900000000003,0.0018212115000000306,0.062,0.8
1.0019,0.7979905825,6.5696,0.7980430234999999,1.8,1800.0,data/basti/1800z172y269p00o1d1e1.isc_john,-0.589,3.68475,0.0019569765000001516,0.062,0.8
1.0023,0.7973991886,6.5709,0.7974541381999999,1.9,1900.0,data/basti/1900z172y269p00o1d1e1.isc_john,-0.58932,3.68465,0.00254586180000016,0.062,0.8
0.9942000000000002,0.8018627856999999,6.5271,0.801922237,2.0,2000.0,data/basti/2000z172y269p00o1d1e1.isc_john,-0.57635,3.6867199999999998,0.0019222369999999378,0.062,0.8
0.9940999999999995,0.8015509792000001,6.5258,0.8016133976,2.1,2100.0,data/basti/2100z172y269p00o1d1e1.isc_john,-0.57594,3.6867699999999997,0.0016133976000000105,0.062,0.8
0.9924999999999997,0.8021518439,6.5164,0.8022175578,2.2,2200.0,data/basti/2200z172y269p00o1d1e1.isc_john,-0.57309,3.68718,0.002217557799999992,0.062,0.8
0.9984000000000002,0.7982479406,6.5473,0.7983152143000001,2.3,2300.0,data/basti/2300z172y269p00o1d1e1.isc_john,-0.5822,3.68569,0.0016847856999999689,0.062,0.8
0.9954000000000001,0.7995182884,6.5319,0.7995887712,2.4,2400.0,data/basti/2400z172y269p00o1d1e1.isc_john,-0.57765,3.68643,0.0004112287999999964,0.062,0.8
0.9931999999999999,0.8005094106,6.5189,0.8005827862999999,2.5,2500.0,data/basti/2500z172y269p00o1d1e1.isc_john,-0.57377,3.6870199999999995,0.0005827862999998601,0.062,0.8
0.9915000000000003,0.8011652649,6.5089,0.8012419885,2.6,2600.0,data/basti/2600z172y269p00o1d1e1.isc_john,-0.57075,3.68747,0.001241988499999902,0.062,0.8
0.9893999999999998,0.8020355721,6.4969,0.8021157801000001,2.7,2700.0,data/basti/2700z172y269p00o1d1e1.isc_john,-0.56714,3.688,0.00211578010000002,0.062,0.8
0.9942000000000002,0.7987037440000001,6.523,0.7987854593000001,2.8,2800.0,data/basti/2800z172y269p00o1d1e1.isc_john,-0.5748300000000001,3.68675,0.001214540699999933,0.062,0.8
0.9916,0.7998077605,6.5089,0.7998926679999999,2.9,2900.0,data/basti/2900z172y269p00o1d1e1.isc_john,-0.57068,3.6874300000000004,0.00010733200000012655,0.062,0.8
0.9893999999999998,0.8007202489,6.4965,0.8008082279000001,3.0,3000.0,data/basti/3000z172y269p00o1d1e1.isc_john,-0.56694,3.68799,0.0008082279000000137,0.062,0.8
0.9870999999999999,0.8017793504999999,6.4826,0.8018709792000001,3.1,3100.0,data/basti/3100z172y269p00o1d1e1.isc_john,-0.5627800000000001,3.6886,0.0018709792000000114,0.062,0.8
0.9912000000000001,0.7988612942000001,6.5052,0.7989544738,3.2,3200.0,data/basti/3200z172y269p00o1d1e1.isc_john,-0.5694100000000001,3.68753,0.0010455262000000909,0.062,0.8
0.9882,0.8002347617,6.4884,0.8003318313,3.3,3300.0,data/basti/3300z172y269p00o1d1e1.isc_john,-0.5644899999999999,3.6883199999999996,0.00033183129999991845,0.062,0.8
0.9856999999999996,0.8013106139,6.4743,0.8014114398000001,3.4,3400.0,data/basti/3400z172y269p00o1d1e1.isc_john,-0.56025,3.68895,0.001411439800000025,0.062,0.8
0.9905999999999997,0.7980463522,6.5002,0.7981481881,3.5,3500.0,data/basti/3500z172y269p00o1d1e1.isc_john,-0.56779,3.6876900000000004,0.0018518119000000555,0.062,0.8
0.9883999999999995,0.7988684355,6.4885,0.7989733108,3.6,3600.0,data/basti/3600z172y269p00o1d1e1.isc_john,-0.56434,3.68825,0.0010266892000000416,0.062,0.8
0.9862000000000002,0.7997836636,6.476,0.7998920516,3.7,3700.0,data/basti/3700z172y269p00o1d1e1.isc_john,-0.56066,3.6888199999999998,0.00010794840000005745,0.062,0.8
0.984,0.8007837423,6.4628,0.8008959229000001,3.8,3800.0,data/basti/3800z172y269p00o1d1e1.isc_john,-0.5566399999999999,3.6893800000000003,0.0008959229000000679,0.062,0.8
0.9879999999999995,0.7981691059,6.4831,0.7982826764000001,3.9,3900.0,data/basti/3900z172y269p00o1d1e1.isc_john,-0.5624600000000001,3.68837,0.001717323599999987,0.062,0.8
0.9867000000000008,0.7986135718,6.475,0.7987305194,4.0,4000.0,data/basti/4000z172y269p00o1d1e1.isc_john,-0.56003,3.68871,0.0012694806000000947,0.062,0.8
0.9852999999999996,0.7990875843999999,6.4667,0.7992079227,4.1,4100.0,data/basti/4100z172y269p00o1d1e1.isc_john,-0.55752,3.6890699999999996,0.0007920773000000825,0.062,0.8
0.9846000000000004,0.7991316562999999,6.4623,0.7992551376,4.2,4200.0,data/basti/4200z172y269p00o1d1e1.isc_john,-0.55614,3.6892400000000003,0.0007448624000000459,0.062,0.8
0.9821999999999997,0.8002508494,6.4478,0.8003782668000001,4.3,4300.0,data/basti/4300z172y269p00o1d1e1.isc_john,-0.55182,3.6898800000000005,0.00037826680000008217,0.062,0.8
0.9796000000000005,0.8014324226,6.4326,0.8015638916,4.4,4400.0,data/basti/4400z172y269p00o1d1e1.isc_john,-0.54719,3.69052,0.0015638915999999226,0.062,0.8
0.9824000000000002,0.7994211552,6.4475,0.799554256,4.5,4500.0,data/basti/4500z172y269p00o1d1e1.isc_john,-0.5515399999999999,3.68981,0.0004457440000000812,0.062,0.8
0.9795999999999996,0.8007397065999999,6.431,0.8008770324,4.6,4600.0,data/basti/4600z172y269p00o1d1e1.isc_john,-0.5465800000000001,3.6905300000000003,0.0008770323999999219,0.062,0.8
0.9821999999999997,0.7989048498000001,6.4442,0.7990438776000001,4.7,4700.0,data/basti/4700z172y269p00o1d1e1.isc_john,-0.5503600000000001,3.6898699999999995,0.0009561223999999813,0.062,0.8
0.9790999999999999,0.8003440922,6.4265,0.8004874976,4.8,4800.0,data/basti/4800z172y269p00o1d1e1.isc_john,-0.5451199999999999,3.69066,0.00048749759999999753,0.062,0.8
0.9814999999999996,0.798667951,6.4382,0.7988131248999999,4.9,4900.0,data/basti/4900z172y269p00o1d1e1.isc_john,-0.54842,3.69006,0.001186875100000151,0.062,0.8
0.9780999999999995,0.8002138826999999,6.4195,0.8003636057,5.0,5000.0,data/basti/5000z172y269p00o1d1e1.isc_john,-0.54289,3.6909,0.00036360569999993597,0.062,0.8
0.9802,0.7986810937000001,6.4299,0.7988326719,5.1,5100.0,data/basti/5100z172y269p00o1d1e1.isc_john,-0.54579,3.6903599999999996,0.0011673281000000868,0.062,0.8
0.9767999999999999,0.8003217148,6.4101,0.8004779555,5.2,5200.0,data/basti/5200z172y269p00o1d1e1.isc_john,-0.53996,3.69125,0.00047795549999996023,0.062,0.8
0.9786999999999999,0.7989193825,6.4193,0.7990770836,5.3,5300.0,data/basti/5300z172y269p00o1d1e1.isc_john,-0.5425300000000001,3.6907699999999997,0.0009229164000000845,0.062,0.8
0.9750999999999994,0.8006445770999999,6.3985,0.8008067168,5.4,5400.0,data/basti/5400z172y269p00o1d1e1.isc_john,-0.53637,3.6916900000000004,0.0008067167999999958,0.062,0.8
0.9767000000000001,0.7993600113,6.4067,0.7995241839,5.5,5500.0,data/basti/5500z172y269p00o1d1e1.isc_john,-0.53869,3.69129,0.00047581610000002605,0.062,0.8
0.9729000000000001,0.8011597945000001,6.3849,0.8013290601999999,5.6,5600.0,data/basti/5600z172y269p00o1d1e1.isc_john,-0.5321899999999999,3.69222,0.0013290601999998986,0.062,0.8
0.9741999999999997,0.8000670115999999,6.3913,0.8002384746,5.7,5700.0,data/basti/5700z172y269p00o1d1e1.isc_john,-0.53405,3.6919199999999996,0.00023847459999992715,0.062,0.8
0.9750000000000005,0.799241031,6.395,0.7994149683,5.8,5800.0,data/basti/5800z172y269p00o1d1e1.isc_john,-0.53501,3.6917,0.000585031700000016,0.062,0.8
0.9757999999999996,0.798466365,6.3981,0.7986428289,5.9,5900.0,data/basti/5900z172y269p00o1d1e1.isc_john,-0.53578,3.6915,0.0013571710999999986,0.062,0.8
0.9713000000000003,0.8006950065999999,6.3721,0.8008771855,6.0,6000.0,data/basti/6000z172y269p00o1d1e1.isc_john,-0.5281399999999999,3.69266,0.0008771854999999329,0.062,0.8
0.9717000000000002,0.8000013376,6.3747,0.8001860959,6.1,6100.0,data/basti/6100z172y269p00o1d1e1.isc_john,-0.52884,3.6925199999999996,0.00018609589999996068,0.062,0.8
0.9723000000000006,0.7993531706,6.3766,0.7995405708,6.2,6200.0,data/basti/6200z172y269p00o1d1e1.isc_john,-0.5293,3.69239,0.00045942920000008325,0.062,0.8
0.9727999999999994,0.7987486877,6.378,0.798938778,6.3,6300.0,data/basti/6300z172y269p00o1d1e1.isc_john,-0.52959,3.6922699999999997,0.0010612220000000283,0.062,0.8
0.968,0.8010806159,6.3507,0.8012768214,6.4,6400.0,data/basti/6400z172y269p00o1d1e1.isc_john,-0.52149,3.6934699999999996,0.0012768213999999611,0.062,0.8
0.9682999999999993,0.8005442779,6.3516,0.8007432606999999,6.5,6500.0,data/basti/6500z172y269p00o1d1e1.isc_john,-0.52172,3.6934,0.0007432606999998592,0.062,0.8
0.9685000000000006,0.8000469733,6.3522,0.8002487734,6.6,6600.0,data/basti/6600z172y269p00o1d1e1.isc_john,-0.52183,3.69335,0.0002487733999999575,0.062,0.8
0.9687000000000001,0.799587205,6.3523,0.7997918720999999,6.7,6700.0,data/basti/6700z172y269p00o1d1e1.isc_john,-0.52177,3.6933,0.00020812790000013237,0.062,0.8
0.9688000000000008,0.79916356,6.3519,0.7993711443000001,6.8,6800.0,data/basti/6800z172y269p00o1d1e1.isc_john,-0.52155,3.6932699999999996,0.0006288556999999306,0.062,0.8
0.9688999999999997,0.7987747018000001,6.3512,0.7989852479999999,6.9,6900.0,data/basti/6900z172y269p00o1d1e1.isc_john,-0.52123,3.69325,0.0010147520000001187,0.062,0.8
0.9688999999999997,0.7984193687000001,6.3502,0.7986329068000001,7.0,7000.0,data/basti/7000z172y269p00o1d1e1.isc_john,-0.52082,3.69325,0.001367093199999947,0.062,0.8
0.9638,0.8008971033,6.3211,0.8011173757,7.1,7100.0,data/basti/7100z172y269p00o1d1e1.isc_john,-0.51222,3.6945300000000003,0.001117375699999923,0.062,0.8
0.9635999999999996,0.8005928165999999,6.3197,0.8008161859,7.2,7200.0,data/basti/7200z172y269p00o1d1e1.isc_john,-0.51173,3.69456,0.0008161858999999883,0.062,0.8
0.9634999999999998,0.8003190756999999,6.3179,0.8005452964,7.3,7300.0,data/basti/7300z172y269p00o1d1e1.isc_john,-0.5111399999999999,3.69461,0.000545296400000006,0.062,0.8
0.9631999999999996,0.8000747978,6.3159,0.8003036495999999,7.4,7400.0,data/basti/7400z172y269p00o1d1e1.isc_john,-0.51047,3.69467,0.00030364959999984453,0.062,0.8
0.9630000000000001,0.7998583092,6.3135,0.8000902366,7.5,7500.0,data/basti/7500z172y269p00o1d1e1.isc_john,-0.5097,3.6947400000000004,9.023659999995992e-05,0.062,0.8
0.9626999999999999,0.7996688779000001,6.3108,0.7999040937999999,7.6,7600.0,data/basti/7600z172y269p00o1d1e1.isc_john,-0.5088199999999999,3.6948199999999995,9.590620000010652e-05,0.062,0.8
0.9622999999999999,0.7995057364,6.3078,0.7997443013,7.7,7700.0,data/basti/7700z172y269p00o1d1e1.isc_john,-0.50783,3.6949099999999997,0.0002556987000000843,0.062,0.8
0.9619,0.7993680245999999,6.3045,0.7996099794,7.8,7800.0,data/basti/7800z172y269p00o1d1e1.isc_john,-0.50676,3.6950199999999995,0.0003900206000000406,0.062,0.8
0.9614000000000003,0.7992548983,6.301,0.7995002871,7.9,7900.0,data/basti/7900z172y269p00o1d1e1.isc_john,-0.50562,3.6951400000000003,0.00049971290000006,0.062,0.8
0.9608999999999996,0.7991655501999999,6.2972,0.7994144195,8.0,8000.0,data/basti/8000z172y269p00o1d1e1.isc_john,-0.50441,3.6952599999999998,0.0005855805000000158,0.062,0.8
0.9603999999999999,0.7990992102,6.2932,0.7993516064,8.1,8100.0,data/basti/8100z172y269p00o1d1e1.isc_john,-0.50313,3.6954,0.000648393600000019,0.062,0.8
0.9597000000000007,0.7990551529000001,6.289,0.7993111096,8.2,8200.0,data/basti/8200z172y269p00o1d1e1.isc_john,-0.50178,3.69555,0.0006888904000000862,0.062,0.8
0.9587000000000003,0.7992408734,6.2825,0.7995007657,8.3,8300.0,data/basti/8300z172y269p00o1d1e1.isc_john,-0.49978,3.69581,0.0004992343000000954,0.062,0.8
0.9574999999999996,0.799563791,6.2746,0.7998278547,8.4,8400.0,data/basti/8400z172y269p00o1d1e1.isc_john,-0.49738000000000004,3.69613,0.00017214530000009276,0.062,0.8
0.9561000000000002,0.7999034878,6.2665,0.8001718087999999,8.5,8500.0,data/basti/8500z172y269p00o1d1e1.isc_john,-0.49486,3.6964599999999996,0.00017180879999989518,0.062,0.8
0.9547999999999996,0.8002594348000001,6.258,0.8005321078000001,8.6,8600.0,data/basti/8600z172y269p00o1d1e1.isc_john,-0.49221000000000004,3.69679,0.0005321078000000146,0.062,0.8
0.9535,0.8006311575,6.2493,0.8009082527,8.7,8700.0,data/basti/8700z172y269p00o1d1e1.isc_john,-0.48949,3.6971300000000005,0.0009082526999999452,0.062,0.8
0.9520999999999997,0.8010181764000001,6.2405,0.8012997637,8.8,8800.0,data/basti/8800z172y269p00o1d1e1.isc_john,-0.48671000000000003,3.6974699999999996,0.0012997636999999562,0.062,0.8
0.9554,0.7988064626000001,6.2583,0.7990878731000001,8.9,8900.0,data/basti/8900z172y269p00o1d1e1.isc_john,-0.492,3.69664,0.0009121268999999765,0.062,0.8
0.9539999999999997,0.7992310294,6.2493,0.7995169196999999,9.0,9000.0,data/basti/9000z172y269p00o1d1e1.isc_john,-0.48926000000000003,3.6970099999999997,0.00048308030000010493,0.062,0.8
0.9524999999999997,0.7996694629000001,6.2403,0.7999598889,9.1,9100.0,data/basti/9100z172y269p00o1d1e1.isc_john,-0.48648,3.69739,4.011110000001761e-05,0.062,0.8
0.9510000000000005,0.8001212637999999,6.2307,0.800416373,9.2,9200.0,data/basti/9200z172y269p00o1d1e1.isc_john,-0.48346999999999996,3.69777,0.0004163729999999699,0.062,0.8
0.9493999999999998,0.8005863047,6.221,0.8008859795000001,9.3,9300.0,data/basti/9300z172y269p00o1d1e1.isc_john,-0.48038000000000003,3.6981599999999997,0.0008859795000000226,0.062,0.8
0.9525999999999994,0.7984903806,6.2373,0.7987897703,9.4,9400.0,data/basti/9400z172y269p00o1d1e1.isc_john,-0.48522,3.6973599999999998,0.001210229700000065,0.062,0.8
0.9510000000000005,0.7989885843000001,6.2276,0.7992921342,9.5,9500.0,data/basti/9500z172y269p00o1d1e1.isc_john,-0.48223999999999995,3.6977800000000003,0.0007078658000000404,0.062,0.8
0.9492999999999991,0.7994981013,6.2178,0.7998064276000001,9.6,9600.0,data/basti/9600z172y269p00o1d1e1.isc_john,-0.47921,3.6982,0.0001935723999999528,0.062,0.8
0.9477000000000002,0.8000190454,6.2076,0.8003323140999999,9.7,9700.0,data/basti/9700z172y269p00o1d1e1.isc_john,-0.47598,3.69861,0.00033231409999989747,0.062,0.8
0.9459999999999997,0.8005511343,6.1971,0.8008694695999999,9.8,9800.0,data/basti/9800z172y269p00o1d1e1.isc_john,-0.4726,3.6990300000000005,0.0008694695999998947,0.062,0.8
0.9489999999999998,0.7985579597,6.2123,0.7988762131999999,9.9,9900.0,data/basti/9900z172y269p00o1d1e1.isc_john,-0.47718999999999995,3.6982800000000005,0.0011237868000001372,0.062,0.8
0.9472000000000005,0.7991188847,6.202,0.7994421362999999,10.0,10000.0,data/basti/10000z172y269p00o1d1e1.isc_john,-0.47397,3.6987300000000003,0.0005578637000001052,0.062,0.8
0.9455,0.7996900106999999,6.1915,0.8000183334000001,10.1,10100.0,data/basti/10100z172y269p00o1d1e1.isc_john,-0.4707,3.69918,1.83334000000146e-05,0.062,0.8
0.9437000000000006,0.8002708895999999,6.1804,0.8006045248,10.2,10200.0,data/basti/10200z172y269p00o1d1e1.isc_john,-0.46711,3.69962,0.0006045247999999503,0.062,0.8
0.9419000000000004,0.8008614078,6.1692,0.8012004404,10.3,10300.0,data/basti/10300z172y269p00o1d1e1.isc_john,-0.46346000000000004,3.7000699999999997,0.0012004404000000024,0.062,0.8
0.9447000000000001,0.7989605244,6.1838,0.7992993698,10.4,10400.0,data/basti/10400z172y269p00o1d1e1.isc_john,-0.46798999999999996,3.6993699999999996,0.0007006301999999964,0.062,0.8
0.9428999999999998,0.7995765614,6.1729,0.7999206920999999,10.5,10500.0,data/basti/10500z172y269p00o1d1e1.isc_john,-0.46455,3.69985,7.93079000001029e-05,0.062,0.8
0.9410999999999996,0.8002012315000001,6.1614,0.8005509017,10.6,10600.0,data/basti/10600z172y269p00o1d1e1.isc_john,-0.4608,3.70031,0.0005509016999999394,0.062,0.8
0.9392999999999994,0.8008344538,6.1496,0.8011897644,10.7,10700.0,data/basti/10700z172y269p00o1d1e1.isc_john,-0.45693999999999996,3.7007800000000004,0.0011897643999999596,0.062,0.8
0.9419000000000004,0.799001955,6.1636,0.7993570639,10.8,10800.0,data/basti/10800z172y269p00o1d1e1.isc_john,-0.46131000000000005,3.70011,0.0006429360999999911,0.062,0.8
0.9399999999999995,0.7996583631,6.1523,0.8000189843000001,10.9,10900.0,data/basti/10900z172y269p00o1d1e1.isc_john,-0.45771000000000006,3.7006,1.898430000002449e-05,0.062,0.8
0.9379999999999997,0.8003223851000001,6.1402,0.8006888261,11.0,11000.0,data/basti/11000z172y269p00o1d1e1.isc_john,-0.45371000000000006,3.70109,0.000688826099999984,0.062,0.8
0.9407000000000005,0.7985390602,6.153,0.7989054507,11.1,11100.0,data/basti/11100z172y269p00o1d1e1.isc_john,-0.45769,3.7004300000000003,0.0010945493000000805,0.062,0.8
0.9386000000000001,0.7992246662000001,6.1415,0.7995967387999999,11.2,11200.0,data/basti/11200z172y269p00o1d1e1.isc_john,-0.45397,3.70094,0.00040326120000011567,0.062,0.8
0.9365999999999994,0.7999173328,6.1294,0.8002952861,11.3,11300.0,data/basti/11300z172y269p00o1d1e1.isc_john,-0.45005,3.70146,0.0002952860999999585,0.062,0.8
0.9346000000000005,0.8006168254000001,6.1167,0.8010009084,11.4,11400.0,data/basti/11400z172y269p00o1d1e1.isc_john,-0.44583,3.7019699999999998,0.0010009084000000001,0.062,0.8
